,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
320,34.02833396,-118.2850766,The Kappa Senior Tea Room formerly known as the Shack,34.02862285,-118.2860046,Tea Room
321,34.02833396,-118.2850766,Village Mailbox,34.025729,-118.285055,Post Office
322,34.02833396,-118.2850766,Soy,34.029225,-118.285783,Japanese Restaurant
323,34.02833396,-118.2850766,The Cake Shop,34.02678771,-118.2832984,Bakery
324,34.02833396,-118.2850766,Senior Shach,34.028683,-118.285957,Nightclub
325,34.02833396,-118.2850766,USC Center For Occupations And Lifestyle Redesign,34.030515,-118.284329,Building
326,34.02833396,-118.2850766,flagship theatres,34.02786524,-118.2826247,Movie Theater
327,34.02833396,-118.2850766,Número 5 Holla,34.02965586,-118.2838579,Housing Development
328,34.02833396,-118.2850766,The SoCal VoCal House,34.030037,-118.285638,Speakeasy
329,34.02833396,-118.2850766,Hensel Haeuse,34.02825383,-118.2830814,Historic Site
330,34.02833396,-118.2850766,Sigma Chi Fraternity - University of Southern California,34.02856719,-118.2822167,Fraternity House
331,34.02833396,-118.2850766,Phi Delt Upper Annex,34.029305,-118.283343,Lounge
332,34.02833396,-118.2850766,PSK Kitchen,34.02852631,-118.2834244,Greek Restaurant
333,34.02833396,-118.2850766,Cardinal Gardens CSC,34.026609,-118.287466,College Residence Hall
334,34.02833396,-118.2850766,Cardinal Gardens D1 Buildin,34.02658133,-118.2874234,College Residence Hall
335,34.02833396,-118.2850766,1230 W 29th street,34.02969784,-118.2834011,Residential Building (Apartment / Condo)
336,34.02833396,-118.2850766,Terrace Apartments (TSA),34.02852651,-118.2883051,College Residence Hall
337,34.02833396,-118.2850766,Sierra Apartments (SIE),34.02961937,-118.2828411,College Residence Hall
338,34.02833396,-118.2850766,Property Mangement Associates,34.02641109,-118.2837951,Office
339,34.02833396,-118.2850766,FARBTHEBEARJEWS room,34.0281,-118.28229,Residential Building (Apartment / Condo)
340,34.02833396,-118.2850766,USC Office of Communication Solutions,34.02594479,-118.285342,General College & University
341,34.02833396,-118.2850766,Terra Gloria,34.027532,-118.287463,Resort
342,34.02833396,-118.2850766,Fairmont Apartments (FMT),34.030183,-118.283044,College Residence Hall
343,34.02833396,-118.2850766,1/2 an& Half,34.02652024,-118.2871521,Residential Building (Apartment / Condo)
344,34.02833396,-118.2850766,Chabad House,34.029075,-118.282033,Student Center
345,34.00349356,-118.287097,7-Eleven,34.00337288,-118.2866728,Convenience Store
346,34.00349356,-118.287097,Laundry Mat,34.003459,-118.286393,Laundry Service
347,34.00349356,-118.287097,Sugar Donut & $1 Chinese Food,34.00384903,-118.2875595,Chinese Restaurant
348,34.00349356,-118.287097,Marguerite Poindexter Lamotte Elementary,34.00320816,-118.2888489,Elementary School
349,34.00349356,-118.287097,Eric's Burgers,34.004028,-118.287593,Food
350,34.00349356,-118.287097,Boost  Mobile,34.0033311,-118.286704,Mobile Phone Shop
351,34.00349356,-118.287097,hvm market,34.00395491,-118.2874833,Candy Store
352,34.00349356,-118.287097,Tam's Burger,34.00403136,-118.287626,Burger Joint
353,34.00349356,-118.287097,Metro by T-Mobile,34.0051413,-118.2832829,Mobile Phone Shop
354,34.00349356,-118.287097,Family Dollar,34.00266647,-118.2870865,Discount Store
355,34.00349356,-118.287097,Alpha Video,34.00381721,-118.2876032,Video Store
356,34.00349356,-118.287097,H&R Block,34.00341797,-118.2866364,Financial or Legal Service
357,34.00349356,-118.287097,centro latino market,34.00217056,-118.2868805,Butcher
358,34.00349356,-118.287097,Wells Fargo ATM,34.00407107,-118.2923725,ATM
359,34.00349356,-118.287097,Los Angeles Black Worker Center,33.979397,-118.292114,Building
360,34.00349356,-118.287097,Vermont City Lights,34.00479113,-118.2859361,Housing Development
361,34.00349356,-118.287097,Burger King,34.00342402,-118.2823786,Fast Food Restaurant
362,34.00349356,-118.287097,Shell,34.00345997,-118.283089,Gas Station
363,34.00349356,-118.287097,Ross Dress for Less,34.00453445,-118.2820432,Clothing Store
364,34.00349356,-118.287097,Rite Aid,34.004942,-118.2820282,Pharmacy
365,34.00349356,-118.287097,Tacos Los Carnales,34.00398866,-118.2817911,Food Truck
366,34.00349356,-118.287097,Jack in the Box,34.00434123,-118.2829982,Fast Food Restaurant
367,34.00349356,-118.287097,Ericks Used Cars,34.007127,-118.291145,Auto Dealership
368,34.00349356,-118.287097,Luis Market,34.00614,-118.292059,Butcher
369,34.00349356,-118.287097,24Hrs. Laundry Mat,34.00417477,-118.2819567,Laundry Service
370,34.00349356,-118.287097,Park Lane Cleaners,34.00614,-118.292059,Laundry Service
371,34.00349356,-118.287097,Vernon Family Dental,34.0035,-118.290741,Dentist's Office
372,34.00349356,-118.287097,Jr.'s Tattoo,34.003151,-118.28701,Tattoo Parlor
373,34.00349356,-118.287097,LA Eye Clinic,34.00353312,-118.2918158,Doctor's Office
374,34.00349356,-118.287097,Numero Uno Market,34.003943,-118.292074,Grocery Store
375,34.00349356,-118.287097,Twc Hub Hoover,34.004275,-118.286776,Office
376,34.00349356,-118.287097,Luz Beauty Salon,34.003122,-118.286927,Salon / Barbershop
377,34.00349356,-118.287097,Tong's Tropical Fish & Pets,34.004838,-118.292196,Pet Store
378,34.00349356,-118.287097,Metro by T-Mobile,34.003831,-118.291209,Mobile Phone Shop
379,34.00349356,-118.287097,76,34.004025,-118.283118,Gas Station
380,34.00349356,-118.287097,Nayarit Tires & Mufflers,34.00362396,-118.2892456,Automotive Shop
381,34.00349356,-118.287097,Westland Car Wash @ Vermont,34.00572205,-118.2911911,Car Wash
382,34.00349356,-118.287097,Big O Liquors,34.00083,-118.291287,Wine Bar
383,34.00349356,-118.287097,Vernon Convalescent Hospital,34.00376227,-118.292827,Hospital
384,34.00349356,-118.287097,LA Metro 754 Southbound Vermont And Vernon Bus Stop,34.00361327,-118.2915025,Bus Line
385,34.00349356,-118.287097,Yougurtland ( University Gateway ),34.00145706,-118.2822364,Frozen Yogurt Shop
386,34.00349356,-118.287097,Meow,33.99949421,-118.2851824,Miscellaneous Shop
387,34.00349356,-118.287097,Smoke Shop Center,34.00471878,-118.2917404,Smoke Shop
388,34.00349356,-118.287097,The Riot Motor Club,33.998841,-118.290973,Motorsports Shop
389,34.00349356,-118.287097,C & L Market,33.99995126,-118.2905319,Miscellaneous Shop
390,34.00349356,-118.287097,Reggie's Liquor and Jr Mkt,34.003056,-118.282425,Wine Bar
391,34.00349356,-118.287097,Saharra Inn,34.002442,-118.291862,Building
392,34.00349356,-118.287097,Wine Barrel Liquor,34.006024,-118.286854,Building
393,34.00349356,-118.287097,The Sugar Donut Ice Cream,34.004028,-118.287593,Chinese Restaurant
394,34.00349356,-118.287097,Haze Muzik Studio,34.003914,-118.2913506,Music Venue
395,34.00349356,-118.287097,Figueroa & Vernon Orangeman,34.00376638,-118.2827845,Grocery Store
396,34.00349356,-118.287097,Xel-Ja,34.00614,-118.292059,Mexican Restaurant
397,34.00349356,-118.287097,Tacos Vernon,34.003309,-118.282925,Mexican Restaurant
398,34.00349356,-118.287097,sishouse,34.00393647,-118.2854108,Residential Building (Apartment / Condo)
399,34.00349356,-118.287097,Chrouse,34.003935,-118.285383,Building
400,34.00349356,-118.287097,Santa Rosa Restaurant,34.005146,-118.29181,Salvadoran Restaurant
401,34.00349356,-118.287097,Vernon Bargain Center,34.00446,-118.292416,Convenience Store
402,34.00349356,-118.287097,Jerry's Liquor,34.00552528,-118.2915764,Liquor Store
403,34.00349356,-118.287097,Julian C. Dixon Park,33.9990262,-118.2869637,Park
404,34.00349356,-118.287097,Clinic de los angeles,34.00501,-118.28314,Doctor's Office
405,34.00349356,-118.287097,J's 98¢ Discount Store,34.00260676,-118.2915424,Shop & Service
406,34.00349356,-118.287097,Q West,34.00715033,-118.2903207,Pharmacy
407,34.00349356,-118.287097,Clinica De Los Angeles,34.00489807,-118.2831421,Doctor's Office
408,34.00349356,-118.287097,Bank of America,34.006513,-118.282502,Bank
409,34.00349356,-118.287097,Clean King Coin Laundry,34.005012,-118.291983,Laundromat
410,34.00349356,-118.287097,Tires And Wheels Repair,34.007324,-118.286976,Automotive Shop
411,34.00349356,-118.287097,All You Can INK Tattoos,34.005881,-118.292005,Tattoo Parlor
412,34.00349356,-118.287097,Los Angeles Eye Center and Clinic,34.003427,-118.291819,Eye Doctor
413,34.00349356,-118.287097,Lafd Fire Station 46,34.00156803,-118.287803,Fire Station
414,34.00349356,-118.287097,BG Tobacco,34.00553131,-118.2869415,Miscellaneous Shop
415,34.00349356,-118.287097,Daze Hood Shack,34.00494,-118.286089,Other Nightlife
416,34.00349356,-118.287097,Mount Moriah Baptist Church,34.00571442,-118.2831726,Church
417,34.00349356,-118.287097,Expo Park at La Coliseum,34.002058,-118.2818967,Music Venue
418,34.00349356,-118.287097,Bethany Missionary Baptist Church,33.998193,-118.283232,Church
419,34.00349356,-118.287097,Royal Inn,34.006002,-118.291338,Hotel
420,34.00349356,-118.287097,EAT Catering Kitchen,34.00003305,-118.291294,Building
421,34.00349356,-118.287097,Umbrella Tax Services,34.00855,-118.287432,Building
422,34.00349356,-118.287097,Sunny Swapmeet,34.00704485,-118.2902351,Miscellaneous Shop
423,34.00349356,-118.287097,Clean Car Wash Campaign,34.00365229,-118.2835812,Campaign Office
424,34.00349356,-118.287097,Alffin Recycling Center II,34.00028641,-118.2915995,Recycling Facility
425,34.00349356,-118.287097,All Seas Fish Market,34.0049,-118.291323,Fast Food Restaurant
426,34.00349356,-118.287097,Less For Smokes,34.00475,-118.283008,Smoke Shop
427,34.00349356,-118.287097,Vermont square shoe repair,34.004838,-118.292196,Miscellaneous Shop
428,34.00349356,-118.287097,J Fin's,34.00191311,-118.2860788,Professional & Other Places
429,34.00349356,-118.287097,Flower's Garden,34.00009268,-118.290589,Beer Garden
430,34.00349356,-118.287097,Registration Services An More,34.006783,-118.291343,Office
431,34.00349356,-118.287097,Arias Furniture,34.003462,-118.291218,Furniture / Home Store
432,34.00349356,-118.287097,Ten Beautiful Nails,34.005012,-118.283195,Spa
433,34.00349356,-118.287097,John's Appliances,34.005169,-118.291329,Miscellaneous Shop
434,34.00349356,-118.287097,Ramadan Imports,34.00474167,-118.2829132,Miscellaneous Shop
435,34.05230101,-118.2633863,Starbucks,34.05208,-118.26327,Coffee Shop
436,34.05230101,-118.2633863,1100 Wilshire Tower,34.05228145,-118.2636296,Residential Building (Apartment / Condo)
437,34.05230101,-118.2633863,1100 Wilshire Gym,34.05242144,-118.2636745,Gym
438,34.05230101,-118.2633863,It’s Thai,34.051869,-118.262937,Thai Restaurant
439,34.05230101,-118.2633863,Kachi Deli Cafe & Grill,34.0522308,-118.2632061,Café
440,34.05230101,-118.2633863,1100 Wilshire Pool,34.05218,-118.263866,Pool
441,34.05230101,-118.2633863,Express Deli,34.052548,-118.26272,Deli / Bodega
442,34.05230101,-118.2633863,TOGO'S Sandwiches,34.052709,-118.263272,Sandwich Place
443,34.05230101,-118.2633863,Hollywood,34.05297052,-118.2621897,Other Great Outdoors
444,34.05230101,-118.2633863,Chase Bank,34.0523603,-118.2637635,Bank
445,34.05230101,-118.2633863,1111 Wilshire,34.0526907,-118.263466,Residential Building (Apartment / Condo)
446,34.05230101,-118.2633863,City of Angels Dentistry,34.05293765,-118.2640735,Dentist's Office
447,34.05230101,-118.2633863,Good Samaritan Medical Tower,34.05295192,-118.26427,Medical Center
448,34.05230101,-118.2633863,Brasil Kiss Coffee Bar,34.05164466,-118.2622345,Café
449,34.05230101,-118.2633863,Pacific Premier Commerce Escrow,34.05236608,-118.2628334,Real Estate Office
450,34.05230101,-118.2633863,1100 Wilshire Us Storage,34.05222,-118.26379,Storage Facility
451,34.05230101,-118.2633863,The Thunderdome,34.05218506,-118.2638931,Performing Arts Venue
452,34.05230101,-118.2633863,TENTEN Wilshire | 1010 Wilshire,34.05244608,-118.2633591,Residential Building (Apartment / Condo)
453,34.05230101,-118.2633863,Dr. Stephen Kurumada D.D.S.,34.053157,-118.263814,Dentist's Office
454,34.05230101,-118.2633863,Bloom Glam La,34.05294,-118.263725,Salon / Barbershop
455,34.05230101,-118.2633863,Quest Diagnostics,34.053157,-118.263814,Medical Lab
456,34.05230101,-118.2633863,Ebaes,34.052926,-118.26437,Ramen Restaurant
457,34.05230101,-118.2633863,Green Life Market,34.051802,-118.263003,Grocery Store
458,34.05230101,-118.2633863,Samaritan Dental Arts,34.0529543,-118.2641629,Dentist's Office
459,34.05230101,-118.2633863,Bixel Underground,34.05538559,-118.2618713,Nightclub
460,34.05230101,-118.2633863,Laser Eye Center,34.0529761,-118.2640223,Doctor's Office
461,34.05230101,-118.2633863,Los Angeles County Arts Commission,34.05226034,-118.2630748,Government Building
462,34.05230101,-118.2633863,Great Steak & Potato Co,34.05218216,-118.2630957,Sandwich Place
463,34.05230101,-118.2633863,APLA Dental Clinic,34.05304939,-118.263977,Dentist's Office
464,34.05230101,-118.2633863,LA Style House,34.05147557,-118.2629663,Boutique
465,34.05230101,-118.2633863,Glo Apartments,34.0517463,-118.2635744,Residential Building (Apartment / Condo)
466,34.05230101,-118.2633863,USC Fertility,34.053157,-118.263814,Doctor's Office
467,34.05230101,-118.2633863,"Silva A. Arejian, DDS",34.0531932,-118.2638542,Dentist's Office
468,34.05230101,-118.2633863,United Medical Imaging,34.052748,-118.263937,Mental Health Office
469,34.05230101,-118.2633863,Samaritan Tower Parking Garage,34.05290767,-118.2640463,Parking
470,34.05230101,-118.2633863,"Karen Kim, MD, PC",34.0527932,-118.263996,Doctor's Office
471,34.05230101,-118.2633863,Norman Schall & Associates,34.052548,-118.26272,Office
472,34.05230101,-118.2633863,Retina vitreous,34.053409,-118.263587,Eye Doctor
473,34.05230101,-118.2633863,USC Perinatal,34.053095,-118.263943,Doctor's Office
474,34.05230101,-118.2633863,LACBA,34.05149735,-118.2628069,Office
475,34.05230101,-118.2633863,1055 Wilshire Blvd Bldg,34.05273864,-118.2628749,Building
476,34.05230101,-118.2633863,DTLA Derm,34.05288,-118.2637,Doctor's Office
477,34.05230101,-118.2633863,PACE LA Business Development Center,34.05233941,-118.2629943,Non-Profit
478,34.05230101,-118.2633863,City of Hope Development Center,34.052548,-118.26272,Office
479,34.05230101,-118.2633863,PACE Early Head Start Headquarters,34.05242153,-118.2630462,Coworking Space
480,34.05230101,-118.2633863,1100 Wilshire Parking Garage,34.05201119,-118.2631581,Parking
481,34.05230101,-118.2633863,Jennifer Hertz M D,34.05258,-118.26322,Medical Center
482,34.05230101,-118.2633863,Third Estate Media,34.05255864,-118.2635202,Office
483,34.05230101,-118.2633863,Columbia Printing,34.05234626,-118.2633888,Building
484,34.05230101,-118.2633863,BRTHL,34.05214385,-118.2627368,Clothing Store
485,34.05230101,-118.2633863,Girardi | Keese,34.05279,-118.26441,Lawyer
486,34.05230101,-118.2633863,Nouveau Studios,34.05163744,-118.2627892,Tech Startup
487,34.05230101,-118.2633863,California CadioVascular Institute,34.05218506,-118.2638931,Doctor's Office
488,34.05230101,-118.2633863,Tokyo Kitchen,34.05244508,-118.2632719,Sushi Restaurant
489,34.05230101,-118.2633863,Eastbound & Down,34.05186363,-118.2631376,College Science Building
490,34.05230101,-118.2633863,Esthetic Dentistry,34.05199814,-118.2631226,Dentist's Office
491,34.05230101,-118.2633863,Dr. James Lee,34.05241885,-118.2641654,Dentist's Office
492,34.05230101,-118.2633863,420 Studios Inc,34.05197029,-118.2632461,Office
493,34.05230101,-118.2633863,Los Angeles Companion Services Maxim Healthcare Services,34.05265942,-118.2643676,Medical Center
494,34.05230101,-118.2633863,Pharmacy Good Sam Medical Bldg 2nd Fl,34.053002,-118.264221,Doctor's Office
495,34.05230101,-118.2633863,Dr David Cedeno,34.052583,-118.263747,Dentist's Office
496,34.05230101,-118.2633863,Law Office Of Alvin Sherron,34.05208364,-118.2626979,Lawyer
497,34.05230101,-118.2633863,Taste Bistro Cafe,34.05280698,-118.2639084,Restaurant
498,34.05230101,-118.2633863,"Constancia Angeles, DMD",34.05303152,-118.2634574,Dentist's Office
499,34.05230101,-118.2633863,Glo Get Em,34.05120353,-118.2632004,Residential Building (Apartment / Condo)
500,34.05230101,-118.2633863,Glo Wilshire Gym,34.05139271,-118.2631729,Gym
501,34.05230101,-118.2633863,CrossFit H&H,34.10268021,-118.338028,Athletics & Sports
502,34.05230101,-118.2633863,دوانية بنات USC,34.051227,-118.263219,Cosmetics Shop
503,34.05230101,-118.2633863,Dr David Boyer,34.05287276,-118.2643032,Doctor's Office
504,34.05230101,-118.2633863,Dr. Reaves,34.05268585,-118.2643139,Optical Shop
505,34.05230101,-118.2633863,sol silberstein,34.052661,-118.264035,Doctor's Office
506,34.05230101,-118.2633863,Spatula City,34.05187319,-118.2642225,Hardware Store
507,34.05230101,-118.2633863,"John Kowalczyk, M.D.",34.05283356,-118.2641373,Doctor's Office
508,34.05230101,-118.2633863,Urban life cleaners,34.051372,-118.263201,Laundry Service
509,34.05230101,-118.2633863,Dr.Lem,34.053088,-118.264197,Doctor's Office
510,34.05230101,-118.2633863,Dr. Adelaida T. Quinco D.D.S.,34.053157,-118.263814,Dentist's Office
511,34.05230101,-118.2633863,"Joan Otomo-Corgel, DDS, MPH, FACD",34.05278748,-118.2639784,Dentist's Office
512,34.05230101,-118.2633863,Tenten salon & spa,34.05229113,-118.2624867,Arcade
513,34.05230101,-118.2633863,Girardi Keese,34.0525481,-118.264334,Office
514,34.05230101,-118.2633863,Joe's Auto Park,34.05151613,-118.2638913,Parking
515,34.05230101,-118.2633863,Good Samaritan Med Bldg Property Mgmt,34.05306057,-118.2643024,Building
516,34.05230101,-118.2633863,Riveting Entertainment,34.05196607,-118.2628012,General Entertainment
517,34.05230101,-118.2633863,Securitas Security Services USA,34.052548,-118.26272,Business Service
518,34.05230101,-118.2633863,Downtown News,34.05199505,-118.2630063,Office
519,34.05230101,-118.2633863,MPP - Conference Room 24A,34.05232589,-118.263189,Conference Room
520,34.05230101,-118.2633863,Law Offices of Woods & Yoo,34.053128,-118.262447,Lawyer
